order_id,line_no,order_date,customer_id,product_id,quantity,unit_price,discount_pct,payment_method,order_status,delivery_days,rating,sales_channel,customer_name,signup_date,age,gender,city,state,segment,acquisition_channel,category,subcategory,product_name,cost_price,list_price,supplier,launch_date,gross_revenue,discount_amount,net_revenue,total_cost,profit,profit_margin,year,month,quarter,month_year,delivery_bucket,discount_band
O005145,1,2025-07-16,C01646,P0089,1,17623.06,0.2,UPI,Delivered,4.0,3.0,App,Vivaan Patel,2023-07-18,60.0,Male,Bengaluru,Karnataka,Consumer,Marketplace,Beauty,Makeup,Makeup Product 5,10447.65,18003.96,BluePeak Traders,2024-10-17,17623.06,3524.6120000000005,14098.448,10447.65,3650.7980000000007,25.895034687506037,2025,7,3,2025-07,normal,11-20%
O003937,1,2026-01-14,C01964,P0063,1,17814.77,0.0,Cash on Delivery,Delivered,4.0,3.0,Web,Vikram Kumar,2024-09-28,27.0,Other,Jaipur,Rajasthan,Small Business,Organic Search,Fashion,Footwear,Footwear Product 3,13298.39,17135.53,Crestline,2022-05-09,17814.77,0.0,17814.77,13298.39,4516.380000000001,25.351884980833322,2026,1,1,2026-01,normal,No Discount
O000292,1,2026-02-01,C00836,P0097,1,3405.07,0.1,Cash on Delivery,Delivered,1.0,5.0,App,Sneha Rao,2024-04-28,39.0,Female,Delhi,Delhi,Consumer,Paid Social,Sports,Fitness,Fitness Product 1,2528.73,3509.01,Aster Supply,2026-02-02,3405.07,340.50700000000006,3064.563,2528.73,535.8330000000001,17.484809416546504,2026,2,1,2026-02,fast,1-10%
O005257,1,2026-01-17,C00069,P0134,4,19045.82,0.3,Credit Card,Delivered,4.0,3.0,Web,Harsha Patel,2023-02-11,66.0,Female,Hyderabad,Telangana,Consumer,Direct,Books,Fiction,Fiction Product 2,14001.37,18348.12,BluePeak Traders,2024-07-18,76183.28,22854.984,53328.296,56005.48,-2677.184000000001,-5.020194157338163,2026,1,1,2026-01,normal,21-30%
O005815,1,2026-02-23,C01106,P0007,2,12108.69,0.15,Credit Card,Delivered,3.0,4.0,Marketplace,Meera Naidu,2023-06-03,66.0,Female,Vijayawada,Andhra Pradesh,Consumer,Organic Search,Electronics,Laptops,Laptops Product 1,8357.06,11738.48,Fusion Retail Supply,2022-10-15,24217.38,3632.607,20584.773,16714.12,3870.653000000002,18.803476725247357,2026,2,1,2026-02,fast,11-20%
O003902,4,2025-01-03,C01983,P0111,1,1935.49,0.1,Wallet,Delivered,7.0,2.0,Web,Neha Verma,2025-10-03,54.0,Other,Chennai,Tamil Nadu,Consumer,Marketplace,Sports,Sportswear,Sportswear Product 3,1133.59,1869.58,Galaxy Imports,2022-01-11,1935.49,193.549,1741.941,1133.59,608.3510000000001,34.92374311185052,2025,1,1,2025-01,slow,1-10%
O001202,2,2026-05-07,C00025,P0123,5,9208.41,0.1,Cash on Delivery,Returned,7.0,3.0,Marketplace,Rahul Gupta,2024-01-28,39.0,Male,Visakhapatnam,Andhra Pradesh,Consumer,Paid Social,Books,Technology,Technology Product 3,6151.16,9138.19,Crestline,2025-09-14,46042.05,4604.205000000001,41437.845,30755.8,10682.045000000002,25.77847617316972,2026,5,2,2026-05,slow,1-10%
O004466,3,2025-01-03,C00510,P0056,1,10529.94,0.05,Credit Card,Delivered,3.0,5.0,Web,Naveen Patel,2026-01-19,35.0,Male,Vijayawada,Andhra Pradesh,Consumer,Referral,Fashion,Women,Women Product 2,7018.56,10762.11,Horizon Partners,2026-01-07,10529.94,526.4970000000001,10003.443000000001,7018.56,2984.8830000000007,29.8385565849678,2025,1,1,2025-01,fast,1-10%
O003266,1,2026-08-23,C00497,P0102,1,16815.03,0.1,Credit Card,Returned,5.0,3.0,App,Sandeep Nair,2023-04-22,25.0,Other,Mumbai,Maharashtra,Consumer,Referral,Sports,Fitness,Fitness Product 6,12052.18,16676.57,Galaxy Imports,2023-04-30,16815.03,1681.503,15133.526999999998,12052.18,3081.346999999998,20.361063220754808,2026,8,3,2026-08,normal,1-10%
O005281,1,2026-06-24,C00184,P0031,2,23266.98,0.2,Credit Card,Delivered,6.0,2.0,App,Harsha Gupta,2025-10-20,47.0,Female,Kochi,Kerala,Consumer,Email,Home & Kitchen,Appliances,Appliances Product 1,13133.81,22614.52,Delta Wholesale,2022-07-19,46533.96,9306.792,37227.168,26267.62,10959.547999999999,29.439650096402715,2026,6,2,2026-06,normal,11-20%
O004321,2,2025-09-09,C00823,P0050,1,17464.27,0.0,Cash on Delivery,Delivered,5.0,3.0,Marketplace,Priya Das,2026-03-20,31.0,Female,Jaipur,Rajasthan,Consumer,Organic Search,Fashion,Men,Men Product 2,10603.6,17821.39,Delta Wholesale,2022-05-29,17464.27,0.0,17464.27,10603.6,6860.67,39.28403534759827,2025,9,3,2025-09,normal,No Discount
O005203,1,2025-12-27,C01553,P0036,1,19273.47,0.15,Credit Card,Delivered,1.0,4.0,App,Meera Gupta,2025-12-27,54.0,Female,Chennai,Tamil Nadu,Consumer,Email,Home & Kitchen,Appliances,Appliances Product 6,12565.89,18578.93,Aster Supply,2025-02-23,19273.47,2891.0205,16382.4495,12565.89,3816.559500000001,23.29663521929368,2025,12,4,2025-12,fast,11-20%
O005869,2,2026-07-21,C00719,P0056,1,10848.94,0.2,Debit Card,Delivered,2.0,4.0,App,Sandeep Rao,2023-05-24,45.0,Female,Ahmedabad,Gujarat,Consumer,Direct,Fashion,Women,Women Product 2,7018.56,10762.11,Horizon Partners,2026-01-07,10848.94,2169.788,8679.152,7018.56,1660.5919999999996,19.13311346546298,2026,7,3,2026-07,fast,11-20%
O001578,2,2025-10-08,C00814,P0023,1,25895.96,0.2,Credit Card,Delivered,6.0,2.0,Web,Nisha Das,2025-03-07,28.0,Female,Visakhapatnam,Andhra Pradesh,Consumer,Marketplace,Electronics,Accessories,Accessories Product 5,15814.17,26718.11,BluePeak Traders,2025-03-27,25895.96,5179.192,20716.768,15814.17,4902.598,23.664878614270336,2025,10,4,2025-10,normal,11-20%
O002347,2,2025-10-19,C00395,P0070,2,4151.09,0.05,UPI,Delivered,4.0,4.0,App,Ananya Verma,2026-01-11,62.0,Male,Kolkata,West Bengal,Consumer,Organic Search,Fashion,Bags,Bags Product 4,3283.71,4212.93,Horizon Partners,2023-12-18,8302.18,415.10900000000004,7887.071,6567.42,1319.6509999999998,16.731826047971417,2025,10,4,2025-10,normal,1-10%
O002733,2,2026-05-17,C01881,P0133,1,3742.42,0.05,UPI,Delivered,2.0,4.0,App,Naveen Rao,2024-07-10,37.0,Other,Visakhapatnam,Andhra Pradesh,Consumer,Email,Books,Fiction,Fiction Product 1,2412.28,3801.51,Aster Supply,2024-10-13,3742.42,187.121,3555.299,2412.28,1143.0189999999998,32.14972917889606,2026,5,2,2026-05,fast,1-10%
O005355,3,2025-02-08,C00758,P0106,1,2515.75,0.3,Credit Card,Cancelled,4.273105273105273,3.3331993165142224,Marketplace,Meera Nair,2025-02-02,61.0,Male,Jaipur,Rajasthan,Consumer,Organic Search,Sports,Outdoor,Outdoor Product 4,2077.52,2530.11,Delta Wholesale,2022-11-30,2515.75,754.725,1761.025,2077.52,-316.4949999999999,-17.97220368819295,2025,2,1,2025-02,normal,21-30%
O000092,1,2025-12-16,C01793,P0034,1,8675.29,0.15,Credit Card,Delivered,3.0,3.0,App,Aarav Rao,2024-02-11,37.0,Male,Kolkata,West Bengal,Corporate,Paid Social,Home & Kitchen,Appliances,Appliances Product 4,5188.6,8399.11,Aster Supply,2022-06-28,8675.29,1301.2935,7373.996500000001,5188.6,2185.3965000000007,29.636527492249293,2025,12,4,2025-12,fast,11-20%
O002147,1,2026-02-21,C01265,P0110,2,8208.74,0.2,Credit Card,Delivered,6.0,2.0,Web,Diya Rao,2024-07-19,39.0,Female,Delhi,Delhi,Consumer,Direct,Sports,Sportswear,Sportswear Product 2,5076.05,8500.75,Delta Wholesale,2024-11-13,16417.48,3283.496,13133.984,10152.1,2981.884,22.703575701021105,2026,2,1,2026-02,normal,11-20%
O002133,1,2026-01-06,C01473,P0105,1,24762.75,0.2,UPI,Delivered,1.0,5.0,App,Pooja Rao,2025-08-25,41.0,Male,Ahmedabad,Gujarat,Consumer,Organic Search,Sports,Outdoor,Outdoor Product 3,16615.1,25718.21,Fusion Retail Supply,2025-03-18,24762.75,4952.55,19810.2,16615.1,3195.100000000002,16.128560034729595,2026,1,1,2026-01,fast,11-20%
O001148,2,2025-08-09,C00069,P0032,1,21385.03,0.15,Debit Card,Delivered,8.0,1.0,Marketplace,Harsha Patel,2023-02-11,66.0,Female,Hyderabad,Telangana,Consumer,Direct,Home & Kitchen,Appliances,Appliances Product 2,14402.61,20667.4,Aster Supply,2023-10-12,21385.03,3207.7544999999996,18177.2755,14402.61,3774.665499999999,20.76584854534443,2025,8,3,2025-08,slow,11-20%
O002683,1,2025-01-29,C00787,P0080,2,23359.61,0.15,UPI,Delivered,2.0,4.0,App,Divya Das,2024-10-09,66.0,Male,Kochi,Kerala,Consumer,Direct,Beauty,Hair Care,Hair Care Product 2,13368.98,22493.15,Galaxy Imports,2022-07-26,46719.22,7007.883,39711.337,26737.96,12973.377,32.669202248214404,2025,1,1,2025-01,fast,11-20%
O002141,2,2026-05-22,C00210,P0060,1,17390.12,0.0,Wallet,Delivered,2.0,5.0,Web,Ishita Naidu,2026-05-24,55.0,Other,Kochi,Kerala,Consumer,Organic Search,Fashion,Women,Women Product 6,13474.57,16896.43,Crestline,2024-11-21,17390.12,0.0,17390.12,13474.57,3915.5499999999993,22.51594583591142,2026,5,2,2026-05,fast,No Discount
O006237,2,2025-11-22,C01833,P0077,1,11138.03,0.3,Credit Card,Returned,2.0,5.0,Web,Lakshmi Das,2026-04-21,20.0,Female,unknown,Gujarat,Consumer,Marketplace,Beauty,Skin Care,Skin Care Product 5,8294.14,10803.86,Delta Wholesale,2024-06-26,11138.03,3341.409,7796.621000000001,8294.14,-497.5189999999984,-6.381213092184401,2025,11,4,2025-11,fast,21-30%
O002468,2,2025-08-11,C00370,P0136,1,14094.56,0.0,Wallet,Delivered,7.0,2.0,Web,Naveen Mehta,2023-06-22,26.0,Male,Mumbai,Maharashtra,Small Business,Organic Search,Books,Fiction,Fiction Product 4,9768.75,13684.07,Crestline,2026-04-11,14094.56,0.0,14094.56,9768.75,4325.8099999999995,30.691344745774252,2025,8,3,2025-08,slow,No Discount
O005908,2,2025-08-03,C01501,P0120,1,12763.41,0.1,Debit Card,Delivered,4.0,3.0,Marketplace,Divya Kumar,2025-06-03,48.0,Female,Jaipur,Rajasthan,Small Business,Marketplace,Sports,Equipment,Equipment Product 6,8103.26,12901.28,Horizon Partners,2025-09-17,12763.41,1276.3410000000001,11487.069,8103.26,3383.8089999999993,29.457549179864763,2025,8,3,2025-08,normal,1-10%
O005642,2,2025-12-15,C00210,P0131,2,18969.24,0.1,UPI,Returned,11.0,1.0,App,Ishita Naidu,2026-05-24,55.0,Other,Kochi,Kerala,Consumer,Organic Search,Books,Business,Business Product 5,15132.87,18426.24,Aster Supply,2026-02-28,37938.48,3793.8480000000004,34144.632000000005,30265.74,3878.8920000000035,11.360181008833257,2025,12,4,2025-12,slow,1-10%
O003399,2,2026-05-24,C00696,P0079,1,7821.84,0.0,Debit Card,Delivered,4.0,3.0,App,Nisha Nair,2023-01-23,21.0,Other,Kochi,Kerala,Small Business,Email,Beauty,Hair Care,Hair Care Product 1,5945.71,7600.7,Delta Wholesale,2025-03-26,7821.84,0.0,7821.84,5945.71,1876.13,23.985788510120383,2026,5,2,2026-05,normal,No Discount
O004948,1,2026-08-01,C01240,P0013,5,5474.89,0.0,UPI,Delivered,3.0,4.0,Web,Ananya Joshi,2025-02-16,39.0,Female,Pune,Maharashtra,Small Business,Email,Electronics,Audio,Audio Product 1,3456.44,5578.88,Horizon Partners,2026-01-19,27374.45,0.0,27374.45,17282.2,10092.25,36.867407381700815,2026,8,3,2026-08,fast,No Discount
O005178,1,2026-02-10,C01119,P0004,1,19336.23,0.0,Credit Card,Delivered,4.0,4.0,App,Neha Gupta,2023-11-09,23.0,Female,Ahmedabad,Gujarat,Consumer,Organic Search,Electronics,Smartphones,Smartphones Product 4,12378.75,18623.09,BluePeak Traders,2022-03-04,19336.23,0.0,19336.23,12378.75,6957.48,35.981574484788396,2026,2,1,2026-02,normal,No Discount
O003681,1,2025-12-01,C01827,P0115,1,4677.93,0.15,Cash on Delivery,Delivered,2.0,4.0,Web,Divya Singh,2025-05-14,38.0,Other,Visakhapatnam,Andhra Pradesh,Small Business,Paid Social,Sports,Equipment,Equipment Product 1,3825.55,4771.63,Horizon Partners,2025-11-07,4677.93,701.6895000000001,3976.2405000000003,3825.55,150.69050000000016,3.789773279558924,2025,12,4,2025-12,fast,11-20%
O003669,3,2025-10-19,C00417,P0067,1,11028.94,0.05,Credit Card,Returned,5.0,3.3331993165142224,Marketplace,Kiran Verma,2024-03-14,21.0,Female,Kolkata,West Bengal,Consumer,Referral,Fashion,Bags,Bags Product 1,7546.78,11011.03,Horizon Partners,2023-02-22,11028.94,551.447,10477.493,7546.78,2930.7130000000006,27.971509978579807,2025,10,4,2025-10,normal,1-10%
O001787,1,2025-12-05,C01175,P0049,1,1411.95,0.0,Cash on Delivery,Delivered,5.0,4.0,Marketplace,Ishita Iyer,2023-07-19,40.0,Other,Visakhapatnam,Andhra Pradesh,Consumer,Email,Fashion,Men,Men Product 1,886.6,1451.3,Delta Wholesale,2024-02-02,1411.95,0.0,1411.95,886.6,525.35,37.207408194341156,2025,12,4,2025-12,normal,No Discount
O004593,2,2025-11-07,C01488,P0018,1,13943.54,0.3,Credit Card,Delivered,4.0,3.0,App,Priya Reddy,2025-09-18,28.0,Other,Vijayawada,Andhra Pradesh,Small Business,Referral,Electronics,Audio,Audio Product 6,10131.61,14214.6,Aster Supply,2024-01-20,13943.54,4183.062,9760.478000000001,10131.61,-371.1319999999996,-3.8023957433232223,2025,11,4,2025-11,normal,21-30%
O005832,1,2026-06-14,C00840,P0114,2,1261.19,0.05,Cash on Delivery,Delivered,1.0,4.0,Marketplace,Sandeep Naidu,2023-09-07,37.0,Female,Kolkata,West Bengal,Corporate,Marketplace,Sports,Sportswear,Sportswear Product 6,985.69,1247.91,BluePeak Traders,2022-11-07,2522.38,126.11900000000001,2396.261,1971.38,424.88099999999986,17.730998417951962,2026,6,2,2026-06,fast,1-10%
O004300,1,2025-12-27,C00118,P0112,3,21556.47,0.1,Wallet,Delivered,5.0,3.0,Marketplace,Diya Joshi,2026-03-23,24.0,Male,Ahmedabad,Gujarat,Consumer,Direct,Sports,Sportswear,Sportswear Product 4,17860.15,21916.36,Horizon Partners,2025-11-07,64669.41,6466.941000000001,58202.469000000005,53580.450000000004,4622.019,7.941276511826328,2025,12,4,2025-12,normal,1-10%
O000154,1,2025-11-09,C00349,P0104,1,5161.3,0.1,Cash on Delivery,Delivered,6.0,3.0,App,Divya Joshi,2024-09-25,25.0,Other,Kolkata,West Bengal,Corporate,Organic Search,Sports,Outdoor,Outdoor Product 2,3731.67,4994.97,Delta Wholesale,2023-09-11,5161.3,516.13,4645.17,3731.67,913.5,19.665588127022264,2025,11,4,2025-11,normal,1-10%
O006256,3,2026-08-21,C01245,P0017,3,3155.44,0.15,Credit Card,Delivered,4.0,4.0,Web,Vikram Gupta,2026-04-24,49.0,Male,Mumbai,Maharashtra,Corporate,Referral,Electronics,Audio,Audio Product 5,1947.71,3253.57,BluePeak Traders,2024-10-30,9466.32,1419.9479999999999,8046.371999999999,5843.13,2203.2419999999993,27.381806359437515,2026,8,3,2026-08,normal,11-20%
O003354,2,2025-12-10,C01965,P0129,1,14526.4,0.2,UPI,Delivered,3.0,4.0,Marketplace,Sneha Mehta,2025-11-18,48.0,Male,unknown,Tamil Nadu,Small Business,Marketplace,Books,Business,Business Product 3,10782.26,15031.32,Delta Wholesale,2022-02-05,14526.4,2905.28,11621.119999999999,10782.26,838.8599999999988,7.218409241105839,2025,12,4,2025-12,fast,11-20%
O005295,2,2025-01-23,C01433,P0131,1,17876.09,0.0,Debit Card,Delivered,4.0,3.0,App,Rahul Patel,2023-10-30,47.0,Male,Delhi,Delhi,Consumer,Paid Social,Books,Business,Business Product 5,15132.87,18426.24,Aster Supply,2026-02-28,17876.09,0.0,17876.09,15132.87,2743.2199999999993,15.345749545901812,2025,1,1,2025-01,normal,No Discount
O004212,1,2025-07-18,C01154,P0042,3,6991.76,0.2,Credit Card,Delivered,2.0,4.0,App,Ananya Nair,2023-08-01,37.0,Other,Vijayawada,Andhra Pradesh,Consumer,Referral,Home & Kitchen,Storage,Storage Product 6,5459.87,6964.21,Fusion Retail Supply,2024-10-06,20975.28,4195.056,16780.224,16379.61,400.61399999999776,2.3874174742840015,2025,7,3,2025-07,fast,11-20%
O001348,1,2025-10-30,C00691,P0144,2,8194.85,0.1,Debit Card,Delivered,5.0,4.0,Web,Vikram Iyer,2025-07-19,56.0,Other,Visakhapatnam,Andhra Pradesh,Corporate,Marketplace,Books,Education,Education Product 6,6241.94,8294.32,Aster Supply,2022-11-21,16389.7,1638.9700000000003,14750.73,12483.88,2266.8500000000004,15.367714004662822,2025,10,4,2025-10,normal,1-10%
O004155,2,2025-06-23,C01270,P0142,1,12077.8,0.5,Wallet,Delivered,5.0,2.0,Marketplace,Pooja Kumar,2023-06-26,60.0,Female,Jaipur,Rajasthan,Small Business,Paid Social,Books,Education,Education Product 4,7740.44,11740.41,Delta Wholesale,2024-04-24,12077.8,6038.9,6038.9,7740.44,-1701.54,-28.17632350262465,2025,6,2,2025-06,normal,>30%
O002582,1,2025-08-17,C01796,P0048,4,1013.37,0.1,Credit Card,Delivered,1.0,5.0,App,Meera Reddy,2024-08-28,27.0,Male,Mumbai,Maharashtra,Consumer,Marketplace,Home & Kitchen,Home Decor,Home Decor Product 6,574.08,982.58,Aster Supply,2022-01-13,4053.48,405.348,3648.132,2296.32,1351.812,37.054909197364566,2025,8,3,2025-08,fast,1-10%
O004414,1,2025-01-03,C01150,P0076,1,27600.01,0.05,Credit Card,Delivered,4.0,4.0,Marketplace,Kiran Reddy,2023-01-03,50.0,Female,Bengaluru,Karnataka,Consumer,Paid Social,Beauty,Skin Care,Skin Care Product 4,17291.07,26764.67,BluePeak Traders,2022-12-26,27600.01,1380.0005,26220.0095,17291.07,8928.9395,34.053914053692466,2025,1,1,2025-01,normal,1-10%
O005375,2,2025-12-28,C01332,P0136,1,14201.24,0.1,Cash on Delivery,Cancelled,4.273105273105273,3.3331993165142224,App,Sai Rao,2025-10-10,34.0,Other,Chennai,Tamil Nadu,Consumer,Email,Books,Fiction,Fiction Product 4,9768.75,13684.07,Crestline,2026-04-11,14201.24,1420.124,12781.116,9768.75,3012.366,23.568880839513547,2025,12,4,2025-12,normal,1-10%
O003826,1,2026-02-13,C01517,P0101,1,8239.86,0.15,Credit Card,Delivered,5.0,3.3331993165142224,App,Vivaan Naidu,2025-09-23,59.0,Other,Bengaluru,Karnataka,Consumer,Email,Sports,Fitness,Fitness Product 5,6365.72,8275.65,Fusion Retail Supply,2026-02-24,8239.86,1235.979,7003.881,6365.72,638.1610000000001,9.111534019495762,2026,2,1,2026-02,normal,11-20%
O000653,1,2026-06-09,C00813,P0061,1,22981.91,0.15,UPI,Delivered,1.0,5.0,Marketplace,Vivaan Reddy,2025-07-30,46.0,Female,Kolkata,West Bengal,Consumer,Referral,Fashion,Footwear,Footwear Product 1,16556.03,22253.13,Delta Wholesale,2022-05-23,22981.91,3447.2864999999997,19534.6235,16556.03,2978.5935000000027,15.247765077223027,2026,6,2,2026-06,fast,11-20%
O004085,1,2026-01-09,C01251,P0015,1,23115.75,0.15,Cash on Delivery,Delivered,8.0,2.0,App,Harsha Kumar,2023-12-28,45.0,Other,Visakhapatnam,Andhra Pradesh,Consumer,Email,Electronics,Audio,Audio Product 3,17439.07,22286.41,Delta Wholesale,2025-04-21,23115.75,3467.3624999999997,19648.3875,17439.07,2209.317500000001,11.24426877269191,2026,1,1,2026-01,slow,11-20%
O005010,2,2025-01-21,C01101,P0114,3,1229.8,0.25,Debit Card,Delivered,6.0,3.3331993165142224,App,Sneha Das,2024-09-17,32.0,Male,Visakhapatnam,Andhra Pradesh,Corporate,Direct,Sports,Sportswear,Sportswear Product 6,985.69,1247.91,BluePeak Traders,2022-11-07,3689.3999999999996,922.3499999999999,2767.0499999999997,2957.07,-190.02000000000044,-6.867241285845953,2025,1,1,2025-01,normal,21-30%
O000938,2,2025-12-24,C01985,P0139,1,3444.59,0.15,Cash on Delivery,Delivered,4.0,3.0,Marketplace,Nisha Das,2023-02-16,39.0,Other,Hyderabad,Telangana,Consumer,Direct,Books,Education,Education Product 1,2321.26,3551.81,Delta Wholesale,2024-09-08,3444.59,516.6885,2927.9015,2321.26,606.6414999999997,20.719327477375852,2025,12,4,2025-12,normal,11-20%
O006089,4,2026-05-12,C00086,P0085,1,10000.24,0.1,Credit Card,Delivered,5.0,3.0,App,Nisha Sharma,2024-06-01,46.0,Female,Ahmedabad,Gujarat,Consumer,Organic Search,Beauty,Makeup,Makeup Product 1,5845.24,10028.25,Galaxy Imports,2023-07-01,10000.24,1000.024,9000.216,5845.24,3154.9760000000006,35.05444758214693,2026,5,2,2026-05,normal,1-10%
O000552,2,2026-08-29,C01938,P0100,1,13416.24,0.1,UPI,Delivered,5.0,3.0,App,Ananya Singh,2025-07-13,56.0,Male,Kochi,Kerala,Consumer,Organic Search,Sports,Fitness,Fitness Product 4,9393.0,13792.42,Horizon Partners,2025-03-11,13416.24,1341.624,12074.616,9393.0,2681.616,22.208706264447663,2026,8,3,2026-08,normal,1-10%
O005159,2,2025-06-08,C01496,P0044,1,13448.62,0.15,Credit Card,Delivered,7.0,3.0,Marketplace,Kavya Sharma,2023-08-27,68.0,Male,Delhi,Delhi,Consumer,Email,Home & Kitchen,Home Decor,Home Decor Product 2,9799.33,13459.73,Galaxy Imports,2025-04-19,13448.62,2017.2930000000001,11431.327000000001,9799.33,1631.9970000000012,14.276531499798764,2025,6,2,2025-06,slow,11-20%
O002971,2,2025-02-04,C01441,P0033,3,646.98,0.25,Debit Card,Delivered,2.0,5.0,App,Kavya Das,2023-08-06,28.0,Female,Chennai,Tamil Nadu,Consumer,Direct,Home & Kitchen,Appliances,Appliances Product 3,407.09,624.41,BluePeak Traders,2022-11-03,1940.94,485.235,1455.705,1221.27,234.43499999999995,16.104567889785358,2025,2,1,2025-02,fast,21-30%
O001493,1,2026-02-08,C01721,P0086,1,3764.56,0.05,Debit Card,Delivered,7.0,2.0,Marketplace,Vivaan Singh,2023-12-03,59.0,Other,Delhi,Delhi,Small Business,Direct,Beauty,Makeup,Makeup Product 2,2304.16,3670.82,Horizon Partners,2024-08-06,3764.56,188.228,3576.332,2304.16,1272.172,35.57197709832309,2026,2,1,2026-02,slow,1-10%
O000248,1,2026-02-13,C00001,P0050,1,17179.68,0.2,Cash on Delivery,Delivered,5.0,2.0,App,Sai Joshi,2024-04-02,25.0,Female,Vijayawada,Andhra Pradesh,Consumer,Email,Fashion,Men,Men Product 2,10603.6,17821.39,Delta Wholesale,2022-05-29,17179.68,3435.936,13743.744,10603.6,3140.1440000000002,22.847806245517962,2026,2,1,2026-02,normal,11-20%
O006065,1,2025-03-20,C01504,P0107,2,23223.2,0.15,Credit Card,Delivered,3.0,4.0,Marketplace,Harsha Verma,2023-11-20,30.0,Female,Chennai,Tamil Nadu,Consumer,Email,Sports,Outdoor,Outdoor Product 5,15711.48,23648.83,Aster Supply,2022-07-11,46446.4,6966.96,39479.44,31422.96,8056.480000000003,20.406773753629746,2025,3,1,2025-03,fast,11-20%
O002263,1,2025-04-10,C00738,P0095,1,15482.99,0.2,Cash on Delivery,Delivered,7.0,2.0,Marketplace,Vivaan Verma,2023-03-30,48.0,Male,Vijayawada,Andhra Pradesh,Consumer,Marketplace,Beauty,Grooming,Grooming Product 5,10482.86,15705.82,Delta Wholesale,2024-11-28,15482.99,3096.598,12386.392,10482.86,1903.5319999999992,15.367929579493362,2025,4,2,2025-04,slow,11-20%
O003566,2,2025-07-30,C01995,P0131,1,18471.06,0.2,Credit Card,Delivered,1.0,5.0,Web,Lakshmi Gupta,2025-07-14,22.0,Other,Vijayawada,Andhra Pradesh,Consumer,Organic Search,Books,Business,Business Product 5,15132.87,18426.24,Aster Supply,2026-02-28,18471.06,3694.2120000000004,14776.848000000002,15132.87,-356.021999999999,-2.4093230166541537,2025,7,3,2025-07,fast,11-20%
O005168,1,2026-05-15,C01149,P0058,2,12731.36,0.0,Debit Card,Delivered,2.0,4.0,App,Aarav Naidu,2023-09-10,52.0,Female,Hyderabad,Telangana,Consumer,Referral,Fashion,Women,Women Product 4,7684.53,13004.95,Horizon Partners,2026-06-04,25462.72,0.0,25462.72,15369.06,10093.660000000002,39.64093388294731,2026,5,2,2026-05,fast,No Discount
O000228,1,2025-04-17,C01712,P0048,5,1005.75,0.0,UPI,Delivered,7.0,2.0,App,Kavya Naidu,2024-04-25,43.33299232736573,Other,Ahmedabad,Gujarat,Consumer,Referral,Home & Kitchen,Home Decor,Home Decor Product 6,574.08,982.58,Aster Supply,2022-01-13,5028.75,0.0,5028.75,2870.4,2158.35,42.92020879940343,2025,4,2,2025-04,slow,No Discount
O001658,1,2025-05-18,C00677,P0009,1,13853.17,0.2,UPI,Delivered,7.0,2.0,App,Meera Mehta,2024-08-01,40.0,Other,Bengaluru,Karnataka,Consumer,Organic Search,Electronics,Laptops,Laptops Product 3,11455.01,14385.96,Evergreen Distributors,2024-12-26,13853.17,2770.634,11082.536,11455.01,-372.47400000000016,-3.360909452493546,2025,5,2,2025-05,slow,11-20%
O003473,1,2026-04-09,C00794,P0024,5,20803.6,0.15,Cash on Delivery,Delivered,5.0,3.0,Marketplace,Nisha Das,2023-02-08,62.0,Male,Kolkata,West Bengal,Consumer,Organic Search,Electronics,Accessories,Accessories Product 6,16682.58,20761.84,Horizon Partners,2024-09-12,104018.0,15602.699999999999,88415.3,83412.90000000001,5002.399999999994,5.657844287131293,2026,4,2,2026-04,normal,11-20%
O005331,1,2026-05-09,C01165,P0116,1,12063.44,0.05,UPI,Delivered,8.0,3.3331993165142224,Web,Pooja Kumar,2025-12-16,66.0,Male,Chennai,Tamil Nadu,Consumer,Referral,Sports,Equipment,Equipment Product 2,7452.79,11991.66,Aster Supply,2022-10-13,12063.44,603.172,11460.268,7452.79,4007.478,34.96844925441534,2026,5,2,2026-05,slow,1-10%
O000879,1,2025-01-11,C01931,P0037,2,18610.79,0.2,UPI,Delivered,4.0,3.0,Web,Sandeep Joshi,2025-04-13,42.0,Other,Delhi,Delhi,Small Business,Organic Search,Home & Kitchen,Storage,Storage Product 1,10938.68,18113.36,Horizon Partners,2026-04-01,37221.58,7444.316000000001,29777.264000000003,21877.36,7899.904000000002,26.52998609946166,2025,1,1,2025-01,normal,11-20%
O003430,2,2026-01-18,C00744,P0015,1,22540.06,0.1,Cash on Delivery,Delivered,7.0,2.0,App,Vivaan Kumar,2026-03-10,35.0,Female,Delhi,Delhi,Consumer,Marketplace,Electronics,Audio,Audio Product 3,17439.07,22286.41,Delta Wholesale,2025-04-21,22540.06,2254.0060000000003,20286.054,17439.07,2846.9840000000004,14.03419314569507,2026,1,1,2026-01,slow,1-10%
O006260,2,2026-07-31,C00724,P0014,1,5680.1,0.25,UPI,Returned,6.0,3.0,Marketplace,Lakshmi Kumar,2026-01-12,55.0,Male,Visakhapatnam,Andhra Pradesh,Consumer,Marketplace,Electronics,Audio,Audio Product 2,3300.83,5673.02,Crestline,2024-03-07,5680.1,1420.025,4260.075000000001,3300.83,959.2450000000008,22.517091835237657,2026,7,3,2026-07,normal,21-30%
