customer_id,customer_name,signup_date,age,gender,city,state,segment,acquisition_channel
C00887,Vivaan Singh,2025-03-13,30,Female,Mumbai,Maharashtra,Consumer,Direct
C00888,Neha Gupta,2026-05-05,44,Male,Kolkata,West Bengal,Consumer,Marketplace
C00889,Kiran Joshi,2025-09-26,50,Female,Ahmedabad,Gujarat,Consumer,Marketplace
C00890,Nisha Sharma,2025-05-04,38,Male,Kochi,Kerala,Consumer,Direct
C00891,Neha Rao,2024-08-12,46,Male,Delhi,Delhi,Consumer,Paid Social
C00892,Pooja Verma,2026-05-18,32,Male,Jaipur,Rajasthan,Consumer,Referral
C00893,Nisha Das,2025-01-07,63,Female,Visakhapatnam,Andhra Pradesh,Consumer,Referral
C00894,Rahul Patel,2023-12-21,65,Other,Visakhapatnam,Andhra Pradesh,Consumer,Marketplace
C00895,Meera Kumar,2023-02-07,37,Male,Ahmedabad,Gujarat,Consumer,Paid Social
C00896,Harsha Rao,2023-08-22,20,Female,Jaipur,Rajasthan,Consumer,Marketplace
C00897,Ananya Patel,2026-02-14,39,Other,Pune,Maharashtra,Small Business,Email
C00898,Kavya Naidu,2025-06-15,24,Female,Vijayawada,Andhra Pradesh,Small Business,Email
C00899,Vivaan Gupta,2026-02-25,68,Female,Kochi,Kerala,Consumer,Organic Search
C00900,Vikram Nair,2025-06-23,41,Other,Mumbai,Maharashtra,Small Business,Paid Social
C00901,Kavya Iyer,2024-02-18,41,Female,Vijayawada,Andhra Pradesh,Consumer,Marketplace
C00902,Pooja Das,2025-02-01,36,Male,Delhi,Delhi,Consumer,Direct
C00903,Sai Das,2024-04-12,27,Male,Mumbai,Maharashtra,Consumer,Marketplace
C00904,Kavya Patel,2023-03-02,51,Female,Ahmedabad,Gujarat,Corporate,Email
C00905,Sneha Reddy,2023-12-03,23,Male,Bengaluru,Karnataka,Corporate,Direct
C00906,Diya Iyer,2025-11-30,27,Male,Vijayawada,Andhra Pradesh,Small Business,Direct
C00907,Aarav Naidu,2024-12-05,37,Male,Jaipur,Rajasthan,Small Business,Email
C00908,Harsha Das,2026-01-19,62,Other,Chennai,Tamil Nadu,Consumer,Direct
C00909,Aditya Reddy,2024-09-09,68,Other,Delhi,Delhi,Consumer,Direct
C00910,Diya Rao,2026-01-12,65,Female,Visakhapatnam,Andhra Pradesh,Consumer,Referral
C00911,Sandeep Mehta,2023-02-27,39,Male,Jaipur,Rajasthan,Consumer,Referral
C00912,Meera Kumar,2023-05-03,45,Other,Visakhapatnam,Andhra Pradesh,Consumer,Organic Search
C00913,Naveen Joshi,2024-09-02,66,Female,Hyderabad,Telangana,Consumer,Paid Social
C00914,Harsha Rao,2025-12-28,55,Male,Visakhapatnam,Andhra Pradesh,Consumer,Direct
C00915,Neha Rao,2025-11-30,54,Female,Visakhapatnam,Andhra Pradesh,Consumer,Email
C00916,Sneha Sharma,2025-05-21,67,Female,Mumbai,Maharashtra,Consumer,Paid Social
C00917,Priya Mehta,2025-12-13,31,Other,Ahmedabad,Gujarat,Consumer,Marketplace
C00918,Pooja Nair,2025-06-20,55,Other,Pune,Maharashtra,Small Business,Paid Social
C00919,Pooja Gupta,2023-09-22,50,Other,Chennai,Tamil Nadu,Consumer,Paid Social
C00920,Meera Sharma,2026-02-18,48,Other,Ahmedabad,Gujarat,Corporate,Organic Search
C00921,Arjun Singh,2023-11-10,41,Male,Bengaluru,Karnataka,Small Business,Referral
C00922,Sneha Reddy,2026-04-22,49,Male,Pune,Maharashtra,Small Business,Paid Social
C00923,Aditya Naidu,2024-12-15,65,Female,Chennai,Tamil Nadu,Consumer,Email
C00924,Nisha Naidu,2025-02-11,54,Other,Pune,Maharashtra,Corporate,Paid Social
C00925,Sai Naidu,2025-07-08,50,Other,Chennai,Tamil Nadu,Consumer,Email
C00926,Ishita Gupta,2025-03-20,57,Female,Vijayawada,Andhra Pradesh,Small Business,Marketplace
C00927,Naveen Verma,2023-02-20,35,Other,Visakhapatnam,Andhra Pradesh,Consumer,Direct
C00928,Sandeep Mehta,2026-06-21,59,Female,Bengaluru,Karnataka,Small Business,Email
C00929,Divya Gupta,2023-09-04,66,Female,Mumbai,Maharashtra,Small Business,Referral
C00930,Kavya Sharma,2026-04-01,33,Other,Mumbai,Maharashtra,Consumer,Marketplace
C00931,Sneha Patel,2024-11-27,20,Male,Kochi,Kerala,Consumer,Email
C00932,Sandeep Patel,2023-07-23,42,Male,Delhi,Delhi,Consumer,Referral
C00933,Vivaan Mehta,2023-12-13,27,Male,Bengaluru,Karnataka,Consumer,Direct
C00934,Ishita Kumar,2025-04-25,37,Male,Hyderabad,Telangana,Small Business,Organic Search
C00935,Nisha Gupta,2024-04-29,30,Other,Hyderabad,Telangana,Consumer,Organic Search
C00936,Nisha Reddy,2023-05-15,21,Male,Pune,Maharashtra,Consumer,Organic Search
C00937,Sandeep Verma,2024-05-19,53,Female,Pune,Maharashtra,Consumer,Marketplace
C00938,Meera Gupta,2023-10-19,23,Female,Ahmedabad,Gujarat,Corporate,Email
C00939,Harsha Kumar,2025-08-09,53,Other,,West Bengal,Small Business,Organic Search
C00940,Meera Naidu,2025-02-17,48,Other,Hyderabad,Telangana,Consumer,Email
C00941,Diya Sharma,2023-05-24,20,Male,Pune,Maharashtra,Consumer,Paid Social
C00942,Harsha Gupta,2024-03-07,53,Male,Visakhapatnam,Andhra Pradesh,Small Business,Referral
C00943,Kiran Verma,2024-07-13,34,Male,Vijayawada,Andhra Pradesh,Consumer,Marketplace
C00944,Harsha Nair,2023-01-05,,Female,Kochi,Kerala,Small Business,Direct
C00945,Priya Gupta,2025-09-28,44,Female,Chennai,Tamil Nadu,Corporate,Direct
C00946,Divya Sharma,2025-06-30,22,Male,Vijayawada,Andhra Pradesh,Small Business,Marketplace
C00947,Arjun Nair,2023-01-18,40,Male,Kochi,Kerala,Small Business,Marketplace
C00948,Rahul Sharma,2025-01-02,32,Other,Hyderabad,Telangana,Consumer,Direct
C00949,Ananya Nair,2023-03-17,32,Other,Mumbai,Maharashtra,Corporate,Paid Social
C00950,Ananya Mehta,2023-08-16,30,Other,Hyderabad,Telangana,Consumer,Email
C00951,Naveen Patel,2026-05-19,60,Female,Mumbai,Maharashtra,Consumer,Direct
C00952,Vikram Joshi,2024-04-11,26,Male,Bengaluru,Karnataka,Consumer,Direct
C00953,Kavya Reddy,2026-02-21,62,Male,Hyderabad,Telangana,Consumer,Direct
C00954,Arjun Verma,2024-07-15,38,Other,Hyderabad,Telangana,Consumer,Referral
C00955,Ananya Iyer,2023-04-07,66,Other,Jaipur,Rajasthan,Consumer,Organic Search
C00956,Neha Rao,2023-02-21,30,Other,Kolkata,West Bengal,Consumer,Organic Search
C00957,Aarav Nair,2023-07-18,30,Male,Mumbai,Maharashtra,Corporate,Email
C00958,Kiran Singh,2025-08-27,39,Female,Vijayawada,Andhra Pradesh,Corporate,Email
C00959,Lakshmi Nair,2023-07-15,22,Other,Mumbai,Maharashtra,Consumer,Organic Search
C00960,Sai Reddy,2023-05-14,42,Male,Hyderabad,Telangana,Consumer,Email
C00961,Vivaan Kumar,2026-02-19,45,Male,Vijayawada,Andhra Pradesh,Consumer,Email
C00962,Kavya Iyer,2023-01-22,32,Male,Kolkata,West Bengal,Corporate,Email
C00963,Kavya Gupta,2023-02-23,24,Male,Kochi,Kerala,Consumer,Organic Search
C00964,Naveen Patel,2024-02-01,18,Other,Bengaluru,Karnataka,Consumer,Referral
C00965,Sai Das,2024-05-12,48,Female,Kolkata,West Bengal,Consumer,Referral
C00966,Diya Mehta,2025-01-02,45,Other,Kochi,Kerala,Corporate,Paid Social
C00967,Vikram Mehta,2023-01-17,37,Other,Ahmedabad,Gujarat,Consumer,Organic Search
C00968,Sneha Singh,2023-04-22,50,Female,Mumbai,Maharashtra,Small Business,Direct
C00969,Pooja Joshi,2025-09-01,68,Male,Mumbai,Maharashtra,Consumer,Referral
C00970,Ishita Patel,2025-05-07,54,Female,Kochi,Kerala,Consumer,Organic Search
C00971,Kavya Mehta,2024-04-16,32,Female,Ahmedabad,Gujarat,Consumer,Direct
C00972,Meera Reddy,2023-01-14,65,Female,Delhi,Delhi,Consumer,Email
C00973,Meera Reddy,2026-04-14,27,Female,Bengaluru,Karnataka,Consumer,Referral
C00974,Sandeep Rao,2024-11-26,32,Female,Chennai,Tamil Nadu,Consumer,Paid Social
C00975,Lakshmi Das,2025-02-15,,Female,Pune,Maharashtra,Consumer,Paid Social
C00976,Vikram Das,2023-12-17,47,Other,Pune,Maharashtra,Small Business,Direct
C00977,Rahul Gupta,2024-01-24,25,Male,Bengaluru,Karnataka,Consumer,Referral
C00978,Harsha Mehta,2023-04-05,45,Female,Kochi,Kerala,Corporate,Referral
C00979,Sai Naidu,2024-07-27,38,Other,Chennai,Tamil Nadu,Small Business,Marketplace
C00980,Aditya Patel,2026-06-13,64,Other,Mumbai,Maharashtra,Consumer,Direct
C00981,Pooja Singh,2024-10-21,41,Other,Jaipur,Rajasthan,Consumer,Direct
C00982,Lakshmi Reddy,2026-04-10,48,Female,Ahmedabad,Gujarat,Consumer,Paid Social
C00983,Naveen Patel,2025-02-11,33,Male,Ahmedabad,Gujarat,Consumer,Organic Search
C00984,Kiran Mehta,2024-12-21,66,Female,Chennai,Tamil Nadu,Consumer,Email
C00985,Nisha Singh,2025-01-22,45,Male,Delhi,Delhi,Consumer,Paid Social
C00986,Diya Naidu,2023-06-18,32,Other,Ahmedabad,Gujarat,Consumer,Direct
C00987,Aditya Singh,2023-08-31,68,Female,Bengaluru,Karnataka,Consumer,Referral
C00988,Rahul Joshi,2024-07-16,61,Other,Mumbai,Maharashtra,Small Business,Direct
C00989,Diya Naidu,2024-09-05,52,Male,,Andhra Pradesh,Corporate,Marketplace
C00990,Sai Naidu,2025-11-15,55,Male,,West Bengal,Consumer,Direct
C00991,Kavya Joshi,2026-02-05,31,Male,Visakhapatnam,Andhra Pradesh,Consumer,Organic Search
C00992,Rahul Nair,2025-05-05,30,Male,Delhi,Delhi,Corporate,Organic Search
C00993,Nisha Das,2023-01-20,26,Other,Delhi,Delhi,Corporate,Referral
C00994,Diya Singh,2026-01-06,44,Other,Mumbai,Maharashtra,Consumer,Organic Search
C00995,Lakshmi Das,2026-03-09,27,Other,Chennai,Tamil Nadu,Small Business,Email
C00996,Priya Rao,2025-12-30,42,Male,Kolkata,West Bengal,Consumer,Email
C00997,Divya Gupta,2023-08-02,58,Female,Ahmedabad,Gujarat,Consumer,Direct
C00998,Diya Rao,2025-03-01,49,Female,Kochi,Kerala,Consumer,Email
C00999,Ishita Naidu,2023-12-18,47,Male,Bengaluru,Karnataka,Consumer,Organic Search
C01000,Rahul Patel,2025-03-07,52,Female,Chennai,Tamil Nadu,Consumer,Direct
C01001,Naveen Rao,2024-09-27,48,Other,Vijayawada,Andhra Pradesh,Corporate,Marketplace
C01002,Priya Mehta,2023-05-12,,Female,Pune,Maharashtra,Consumer,Email
C01003,Diya Verma,2023-07-06,47,Male,Ahmedabad,Gujarat,Consumer,Direct
C01004,Sneha Rao,2023-12-25,43,Female,Pune,Maharashtra,Small Business,Direct
C01005,Arjun Iyer,2026-03-10,47,Other,Kolkata,West Bengal,Small Business,Paid Social
C01006,Pooja Joshi,2023-05-17,35,Other,Chennai,Tamil Nadu,Small Business,Marketplace
C01007,Arjun Gupta,2023-06-06,66,Male,Kolkata,West Bengal,Consumer,Paid Social
C01008,Lakshmi Joshi,2023-05-30,31,Other,Pune,Maharashtra,Corporate,Marketplace
C01009,Aarav Kumar,2023-03-19,65,Female,Delhi,Delhi,Corporate,Paid Social
C01010,Aditya Gupta,2023-05-20,60,Other,Delhi,Delhi,Consumer,Marketplace
C01011,Aarav Mehta,2023-12-16,48,Female,Chennai,Tamil Nadu,Consumer,Organic Search
C01012,Divya Kumar,2023-01-23,65,Female,Jaipur,Rajasthan,Consumer,Paid Social
C01013,Kavya Joshi,2024-03-18,63,Female,Mumbai,Maharashtra,Corporate,Email
C01014,Pooja Kumar,2025-03-10,60,Male,Vijayawada,Andhra Pradesh,Consumer,Organic Search
C01015,Meera Rao,2024-05-26,67,Female,Hyderabad,Telangana,Consumer,Marketplace
C01016,Kiran Sharma,2023-05-10,18,Other,Hyderabad,Telangana,Consumer,Paid Social
C01017,Sandeep Verma,2024-10-22,44,Female,Hyderabad,Telangana,Consumer,Email
C01018,Ishita Patel,2024-12-31,45,Female,Kolkata,West Bengal,Consumer,Referral
C01019,Lakshmi Mehta,2024-07-24,42,Male,Hyderabad,Telangana,Consumer,Paid Social
C01020,Pooja Gupta,2023-07-28,37,Other,Kolkata,West Bengal,Consumer,Organic Search
C01021,Ishita Patel,2023-09-30,38,Other,Kochi,Kerala,Corporate,Direct
C01022,Naveen Nair,2026-05-31,60,Male,Delhi,Delhi,Consumer,Direct
C01023,Aarav Mehta,2024-04-21,50,Female,Mumbai,Maharashtra,Consumer,Direct
C01024,Meera Nair,2023-10-09,66,Male,Kolkata,West Bengal,Consumer,Marketplace
C01025,Kavya Joshi,2026-05-09,59,Male,Mumbai,Maharashtra,Consumer,Referral
C01026,Lakshmi Naidu,2025-04-29,68,Male,Vijayawada,Andhra Pradesh,Corporate,Paid Social
C01027,Divya Rao,2023-04-21,39,Other,Visakhapatnam,Andhra Pradesh,Consumer,Paid Social
C01028,Aditya Naidu,2023-01-13,42,Male,Kochi,Kerala,Consumer,Paid Social
C01029,Aditya Patel,2023-09-15,58,Other,Hyderabad,Telangana,Consumer,Paid Social
C01030,Rohan Joshi,2024-09-29,50,Female,Mumbai,Maharashtra,Consumer,Paid Social
C01031,Ananya Naidu,2024-02-17,33,Male,Kochi,Kerala,Consumer,Referral
C01032,Harsha Joshi,2025-10-31,42,Male,Kolkata,West Bengal,Corporate,Marketplace
C01033,Harsha Gupta,2024-09-06,66,Female,Hyderabad,Telangana,Consumer,Paid Social
C01034,Sandeep Mehta,2025-02-07,42,Male,Pune,Maharashtra,Consumer,Paid Social
C01035,Aarav Naidu,2023-01-09,48,Other,Visakhapatnam,Andhra Pradesh,Corporate,Referral
C01036,Priya Nair,2025-02-03,43,Male,Ahmedabad,Gujarat,Consumer,Email
C01037,Priya Mehta,2023-09-12,44,Female,Bengaluru,Karnataka,Consumer,Marketplace
C01038,Pooja Nair,2025-11-09,67,Other,Pune,Maharashtra,Consumer,Direct
C01039,Kiran Nair,2024-05-20,59,Female,Hyderabad,Telangana,Small Business,Referral
C01040,Ananya Mehta,2023-10-30,63,Male,Vijayawada,Andhra Pradesh,Small Business,Paid Social
C01041,Aarav Sharma,2023-11-27,33,Female,Pune,Maharashtra,Consumer,Marketplace
C01042,Rahul Iyer,2025-11-27,63,Female,Kolkata,West Bengal,Corporate,Referral
C01043,Naveen Kumar,2025-02-22,37,Other,Visakhapatnam,Andhra Pradesh,Consumer,Direct
C01044,Sai Kumar,2024-12-06,24,Other,Bengaluru,Karnataka,Consumer,Direct
C01045,Aarav Sharma,2025-10-04,62,Female,Kolkata,West Bengal,Corporate,Marketplace
C01046,Rohan Singh,2023-12-16,44,Female,Jaipur,Rajasthan,Corporate,Paid Social
C01047,Rahul Patel,2026-03-07,29,Female,Ahmedabad,Gujarat,Consumer,Paid Social
C01048,Lakshmi Mehta,2025-06-21,34,Female,Mumbai,Maharashtra,Small Business,Paid Social
C01049,Ishita Reddy,2023-05-12,36,Other,Bengaluru,Karnataka,Consumer,Marketplace
C01050,Divya Mehta,2023-01-15,66,Female,Vijayawada,Andhra Pradesh,Consumer,Email
C01051,Nisha Nair,2024-06-28,42,Male,Hyderabad,Telangana,Consumer,Referral
C01052,Meera Verma,2024-05-05,61,Male,Delhi,Delhi,Consumer,Organic Search
C01053,Neha Naidu,2025-04-02,39,Female,,Delhi,Consumer,Organic Search
C01054,Meera Nair,2024-05-24,35,Other,Jaipur,Rajasthan,Consumer,Marketplace
C01055,Aarav Verma,2024-10-21,44,Male,,Rajasthan,Small Business,Direct
C01056,Neha Mehta,2025-03-30,61,Female,Delhi,Delhi,Consumer,Marketplace
C01057,Harsha Rao,2024-08-24,62,Other,Vijayawada,Andhra Pradesh,Consumer,Email
C01058,Nisha Das,2023-09-19,68,Female,Kochi,Kerala,Consumer,Direct
C01059,Nisha Verma,2023-08-25,47,Other,Jaipur,Rajasthan,Consumer,Paid Social
C01060,Sneha Joshi,2023-08-05,66,Female,Chennai,Tamil Nadu,Consumer,Referral
C01061,Divya Sharma,2025-09-02,67,Other,Kolkata,West Bengal,Consumer,Email
C01062,Kiran Mehta,2024-11-12,64,Other,Vijayawada,Andhra Pradesh,Consumer,Referral
C01063,Sneha Das,2026-02-24,63,Female,Kolkata,West Bengal,Consumer,Organic Search
C01064,Rahul Joshi,2026-04-27,23,Female,Pune,Maharashtra,Consumer,Paid Social
C01065,Naveen Gupta,2023-05-07,42,Female,,Delhi,Corporate,Marketplace
C01066,Vikram Verma,2023-09-16,67,Other,Delhi,Delhi,Consumer,Organic Search
C01067,Diya Naidu,2023-10-24,18,Female,Kolkata,West Bengal,Consumer,Marketplace
C01068,Harsha Singh,2023-03-12,56,Male,Chennai,Tamil Nadu,Consumer,Direct
C01069,Lakshmi Naidu,2025-09-06,35,Female,Bengaluru,Karnataka,Consumer,Direct
C01070,Neha Das,2024-03-07,21,Female,Kolkata,West Bengal,Corporate,Organic Search
C01071,Aarav Gupta,2023-11-23,49,Male,Chennai,Tamil Nadu,Consumer,Direct
C01072,Neha Kumar,2025-12-17,40,Male,Ahmedabad,Gujarat,Consumer,Paid Social
C01073,Vivaan Naidu,2026-04-03,53,Other,Visakhapatnam,Andhra Pradesh,Consumer,Direct
C01074,Sai Rao,2024-08-19,54,Female,Chennai,Tamil Nadu,Corporate,Paid Social
C01075,Arjun Verma,2026-03-24,,Female,Visakhapatnam,Andhra Pradesh,Consumer,Marketplace
C01076,Rohan Reddy,2025-08-28,28,Female,Vijayawada,Andhra Pradesh,Small Business,Direct
C01077,Kiran Reddy,2025-04-07,55,Female,Delhi,Delhi,Consumer,Marketplace
C01078,Pooja Das,2025-02-07,62,Other,Pune,Maharashtra,Consumer,Marketplace
C01079,Aarav Sharma,2025-01-22,42,Female,Vijayawada,Andhra Pradesh,Consumer,Marketplace
C01080,Naveen Mehta,2026-04-16,60,Male,Vijayawada,Andhra Pradesh,Consumer,Direct
C01081,Diya Mehta,2025-06-07,68,Female,Bengaluru,Karnataka,Consumer,Organic Search
C01082,Priya Gupta,2023-02-10,68,Other,Visakhapatnam,Andhra Pradesh,Corporate,Email
C01083,Rahul Verma,2023-09-12,22,Female,Ahmedabad,Gujarat,Consumer,Email
C01084,Arjun Reddy,2024-10-05,,Female,Visakhapatnam,Andhra Pradesh,Consumer,Direct
C01085,Aditya Sharma,2023-03-13,23,Other,Chennai,Tamil Nadu,Consumer,Email
C01086,Diya Reddy,2024-05-23,45,Other,Chennai,Tamil Nadu,Small Business,Referral
C01087,Vikram Singh,2024-10-02,52,Other,Vijayawada,Andhra Pradesh,Consumer,Paid Social
C01088,Rahul Patel,2023-03-17,24,Male,Visakhapatnam,Andhra Pradesh,Corporate,Paid Social
C01089,Sai Joshi,2024-07-22,56,Other,Chennai,Tamil Nadu,Consumer,Email
C01090,Kavya Sharma,2025-03-30,34,Male,Pune,Maharashtra,Consumer,Direct
C01091,Lakshmi Joshi,2024-07-05,52,Other,Chennai,Tamil Nadu,Consumer,Referral
C01092,Sneha Naidu,2023-12-02,60,Female,Kochi,Kerala,Consumer,Marketplace
C01093,Arjun Gupta,2024-07-07,19,Female,Kolkata,West Bengal,Consumer,Marketplace
C01094,Ananya Patel,2024-11-14,39,Female,Bengaluru,Karnataka,Consumer,Organic Search
C01095,Rohan Gupta,2023-09-10,32,Other,Kolkata,West Bengal,Small Business,Email
C01096,Sandeep Kumar,2024-07-31,24,Other,Ahmedabad,Gujarat,Consumer,Organic Search
C01097,Neha Verma,2024-12-07,38,Other,Chennai,Tamil Nadu,Consumer,Marketplace
C01098,Pooja Patel,2025-11-17,55,Other,,Gujarat,Consumer,Marketplace
C01099,Pooja Das,2025-01-28,65,Female,Kochi,Kerala,Consumer,Marketplace
C01100,Vikram Kumar,2025-08-17,47,Male,Visakhapatnam,Andhra Pradesh,Small Business,Email
C01101,Sneha Das,2024-09-17,32,Male,Visakhapatnam,Andhra Pradesh,Corporate,Direct
C01102,Naveen Reddy,2023-12-05,22,Female,Bengaluru,Karnataka,Corporate,Email
C01103,Neha Patel,2025-11-07,18,Male,Ahmedabad,Gujarat,Consumer,Direct
C01104,Rahul Naidu,2026-06-16,52,Other,Vijayawada,Andhra Pradesh,Consumer,Marketplace
C01105,Divya Mehta,2025-12-17,52,Female,Visakhapatnam,Andhra Pradesh,Consumer,Paid Social
C01106,Meera Naidu,2023-06-03,66,Female,Vijayawada,Andhra Pradesh,Consumer,Organic Search
C01107,Ishita Verma,2023-08-20,49,Female,Kolkata,West Bengal,Corporate,Organic Search
C01108,Neha Verma,2023-01-05,37,Other,Pune,Maharashtra,Consumer,Referral
C01109,Harsha Naidu,2025-08-06,50,Male,Vijayawada,Andhra Pradesh,Consumer,Organic Search
C01110,Meera Joshi,2023-01-11,47,Female,Kochi,Kerala,Consumer,Organic Search
C01111,Sai Iyer,2025-11-19,45,Female,Bengaluru,Karnataka,Small Business,Organic Search
C01112,Meera Kumar,2025-03-20,67,Male,Chennai,Tamil Nadu,Consumer,Paid Social
C01113,Rohan Patel,2025-06-18,35,Male,Jaipur,Rajasthan,Corporate,Organic Search
C01114,Sai Iyer,2023-03-24,63,Male,Delhi,Delhi,Corporate,Organic Search
C01115,Arjun Iyer,2024-06-28,60,Male,Chennai,Tamil Nadu,Consumer,Direct
C01116,Vikram Joshi,2025-03-29,26,Other,Visakhapatnam,Andhra Pradesh,Corporate,Marketplace
C01117,Sai Singh,2023-09-16,25,Other,Chennai,Tamil Nadu,Consumer,Direct
C01118,Neha Reddy,2026-05-07,21,Male,Mumbai,Maharashtra,Consumer,Referral
C01119,Neha Gupta,2023-11-09,23,Female,Ahmedabad,Gujarat,Consumer,Organic Search
C01120,Nisha Joshi,2024-02-11,62,Female,Pune,Maharashtra,Corporate,Email
C01121,Kiran Sharma,2023-11-01,29,Female,Kochi,Kerala,Consumer,Referral
C01122,Vivaan Iyer,2023-07-06,27,Male,Mumbai,Maharashtra,Consumer,Direct
C01123,Vikram Iyer,2023-05-06,32,Other,Vijayawada,Andhra Pradesh,Consumer,Organic Search
C01124,Kiran Singh,2025-05-06,41,Female,Pune,Maharashtra,Consumer,Organic Search
C01125,Ananya Mehta,2025-08-24,60,Female,Hyderabad,Telangana,Consumer,Referral
C01126,Divya Gupta,2023-01-28,41,Female,Ahmedabad,Gujarat,Consumer,Direct
C01127,Kiran Verma,2025-01-31,65,Male,Delhi,Delhi,Consumer,Marketplace
C01128,Vivaan Mehta,2023-09-04,24,Other,Bengaluru,Karnataka,Corporate,Paid Social
C01129,Harsha Singh,2026-01-24,46,Male,Visakhapatnam,Andhra Pradesh,Corporate,Paid Social
C01130,Sandeep Joshi,2025-05-06,64,Male,Jaipur,Rajasthan,Small Business,Email
C01131,Aditya Nair,2025-06-12,41,Male,Delhi,Delhi,Consumer,Email
C01132,Diya Reddy,2023-09-22,28,Other,Hyderabad,Telangana,Consumer,Direct
C01133,Vikram Sharma,2025-12-26,65,Female,Mumbai,Maharashtra,Consumer,Email
C01134,Rahul Patel,2024-07-10,53,Female,Kolkata,West Bengal,Consumer,Paid Social
C01135,Kavya Gupta,2025-11-16,,Other,Kochi,Kerala,Corporate,Referral
C01136,Rohan Rao,2023-09-01,32,Female,Pune,Maharashtra,Consumer,Referral
C01137,Ananya Naidu,2023-09-30,58,Female,Hyderabad,Telangana,Consumer,Paid Social
C01138,Meera Singh,2026-05-24,52,Female,Mumbai,Maharashtra,Small Business,Email
C01139,Ishita Reddy,2024-08-26,64,Other,Pune,Maharashtra,Corporate,Referral
C01140,Sandeep Verma,2023-02-02,64,Other,Mumbai,Maharashtra,Consumer,Direct
C01141,Sandeep Rao,2026-05-22,42,Male,Visakhapatnam,Andhra Pradesh,Consumer,Referral
C01142,Sai Nair,2025-03-20,55,Female,Mumbai,Maharashtra,Corporate,Marketplace
C01143,Kavya Patel,2024-01-07,27,Female,Delhi,Delhi,Consumer,Marketplace
C01144,Rohan Naidu,2023-11-30,29,Male,Visakhapatnam,Andhra Pradesh,Consumer,Paid Social
C01145,Arjun Joshi,2025-04-04,27,Other,Bengaluru,Karnataka,Consumer,Organic Search
C01146,Lakshmi Reddy,2023-01-28,24,Female,Kochi,Kerala,Consumer,Organic Search
C01147,Arjun Gupta,2023-01-20,27,Other,Pune,Maharashtra,Corporate,Direct
C01148,Rohan Kumar,2025-06-28,30,Male,Bengaluru,Karnataka,Consumer,Paid Social
C01149,Aarav Naidu,2023-09-10,52,Female,Hyderabad,Telangana,Consumer,Referral
C01150,Kiran Reddy,2023-01-03,50,Female,Bengaluru,Karnataka,Consumer,Paid Social
C01151,Divya Joshi,2025-02-26,59,Female,Delhi,Delhi,Consumer,Organic Search
C01152,Harsha Singh,2023-06-06,24,Female,Mumbai,Maharashtra,Consumer,Organic Search
C01153,Harsha Patel,2024-11-16,56,Other,Hyderabad,Telangana,Consumer,Direct
C01154,Ananya Nair,2023-08-01,37,Other,Vijayawada,Andhra Pradesh,Consumer,Referral
C01155,Lakshmi Patel,2023-11-01,22,Male,Visakhapatnam,Andhra Pradesh,Consumer,Marketplace
C01156,Arjun Mehta,2023-05-18,68,Male,Visakhapatnam,Andhra Pradesh,Small Business,Referral
C01157,Meera Singh,2025-02-27,23,Male,Chennai,Tamil Nadu,Consumer,Direct
C01158,Priya Iyer,2024-05-18,56,Other,Kolkata,West Bengal,Consumer,Email
C01159,Naveen Joshi,2023-06-21,52,Male,Ahmedabad,Gujarat,Consumer,Direct
C01160,Rahul Naidu,2023-01-06,32,Female,Visakhapatnam,Andhra Pradesh,Consumer,Marketplace
C01161,Diya Nair,2023-10-13,25,Female,Chennai,Tamil Nadu,Corporate,Email
C01162,Arjun Joshi,2023-10-10,33,Other,Kolkata,West Bengal,Consumer,Direct
C01163,Divya Mehta,2023-08-06,62,Female,Hyderabad,Telangana,Consumer,Email
C01164,Aditya Reddy,2024-05-16,19,Other,Chennai,Tamil Nadu,Corporate,Marketplace
C01165,Pooja Kumar,2025-12-16,66,Male,Chennai,Tamil Nadu,Consumer,Referral
C01166,Sai Reddy,2023-08-16,68,Other,,Gujarat,Consumer,Paid Social
C01167,Sandeep Joshi,2025-07-19,,Male,Jaipur,Rajasthan,Small Business,Email
C01168,Aditya Gupta,2024-07-10,63,Male,Pune,Maharashtra,Small Business,Paid Social
C01169,Rohan Naidu,2025-03-14,31,Other,Visakhapatnam,Andhra Pradesh,Small Business,Email
C01170,Priya Patel,2025-04-09,62,Female,Bengaluru,Karnataka,Corporate,Direct
C01171,Harsha Das,2025-01-12,30,Male,Kolkata,West Bengal,Consumer,Referral
C01172,Diya Rao,2023-01-23,52,Other,Chennai,Tamil Nadu,Consumer,Organic Search
C01173,Naveen Das,2023-04-02,35,Male,Mumbai,Maharashtra,Consumer,Referral
C01174,Priya Gupta,2024-08-01,,Female,Bengaluru,Karnataka,Consumer,Marketplace
C01175,Ishita Iyer,2023-07-19,40,Other,Visakhapatnam,Andhra Pradesh,Consumer,Email
C01176,Vivaan Kumar,2026-04-15,19,Female,Chennai,Tamil Nadu,Consumer,Marketplace
C01177,Divya Verma,2024-03-17,58,Female,Bengaluru,Karnataka,Corporate,Paid Social
C01178,Ishita Nair,2025-12-07,51,Female,Jaipur,Rajasthan,Consumer,Referral
C01179,Kiran Rao,2025-03-04,45,Other,Kochi,Kerala,Consumer,Paid Social
C01180,Sai Das,2023-01-31,58,Male,Kochi,Kerala,Consumer,Organic Search
